?SNDlib native format; type: network; version: 1.0
# network zib54

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  N1 ( 218.00 239.00 )
  N2 ( 274.00 580.00 )
  N3 ( 499.00 431.00 )
  N4 ( 243.00 493.00 )
  N5 ( 312.00 458.00 )
  N6 ( 109.00 576.00 )
  N7 ( 401.00 342.00 )
  N8 ( 63.00 352.00 )
  N9 ( 175.00 561.00 )
  N10 ( 248.00 418.00 )
  N11 ( 188.00 334.00 )
  N12 ( 408.00 608.00 )
  N13 ( 275.00 461.00 )
  N14 ( 176.00 513.00 )
  N15 ( 398.00 216.00 )
  N16 ( 127.00 517.00 )
  N17 ( 414.00 446.00 )
  N18 ( 417.00 377.00 )
  N19 ( 229.00 387.00 )
  N20 ( 578.00 484.00 )
  N21 ( 444.00 512.00 )
  N22 ( 222.00 526.00 )
  N23 ( 141.00 138.00 )
  N24 ( 315.00 165.00 )
  N25 ( 345.00 225.00 )
  N26 ( 347.00 309.00 )
  N27 ( 165.00 310.00 )
  N28 ( 173.00 235.00 )
  N29 ( 413.00 308.00 )
  N30 ( 341.00 481.00 )
  N31 ( 430.00 162.00 )
  N32 ( 196.00 599.00 )
  N33 ( 103.00 369.00 )
  N34 ( 428.00 477.00 )
  N35 ( 108.00 300.00 )
  N36 ( 302.00 423.00 )
  N37 ( 207.00 362.00 )
  N38 ( 117.00 438.00 )
  N39 ( 376.00 185.00 )
  N40 ( 75.00 521.00 )
  N41 ( 137.00 388.00 )
  N42 ( 69.00 447.00 )
  N43 ( 530.00 491.00 )
  N44 ( 247.00 553.00 )
  N45 ( 488.00 325.00 )
  N46 ( 270.00 277.00 )
  N47 ( 444.00 119.00 )
  N48 ( 367.00 151.00 )
  N49 ( 401.00 415.00 )
  N50 ( 294.00 606.00 )
  N51 ( 489.00 500.00 )
  N52 ( 391.00 565.00 )
  N53 ( 420.00 195.00 )
  N54 ( 176.00 396.00 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
  L21_N18_N7 ( N18 N7 ) 0.00 0.00 0.00 0.00 ( 2016.00 58967.28 )
  L22_N18_N49 ( N18 N49 ) 0.00 0.00 0.00 0.00 ( 2016.00 132676.38 )
  L23_N20_N12 ( N20 N12 ) 0.00 0.00 0.00 0.00 ( 2016.00 678123.72 )
  L24_N20_N43 ( N20 N43 ) 0.00 0.00 0.00 0.00 ( 2016.00 73709.10 )
  L25_N21_N51 ( N21 N51 ) 0.00 0.00 0.00 0.00 ( 2016.00 117934.56 )
  L26_N22_N44 ( N22 N44 ) 0.00 0.00 0.00 0.00 ( 2016.00 191643.66 )
  L27_N23_N25 ( N23 N25 ) 0.00 0.00 0.00 0.00 ( 2016.00 103192.74 )
  L28_N23_N26 ( N23 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 103192.74 )
  L29_N23_N27 ( N23 N27 ) 0.00 0.00 0.00 0.00 ( 2016.00 44225.46 )
  L30_N23_N28 ( N23 N28 ) 0.00 0.00 0.00 0.00 ( 2016.00 73709.10 )
  L31_N24_N23 ( N24 N23 ) 0.00 0.00 0.00 0.00 ( 2016.00 29483.64 )
  L32_N24_N25 ( N24 N25 ) 0.00 0.00 0.00 0.00 ( 2016.00 88450.92 )
  L33_N25_N26 ( N25 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 88450.92 )
  L34_N27_N26 ( N27 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 117934.56 )
  L35_N27_N28 ( N27 N28 ) 0.00 0.00 0.00 0.00 ( 2016.00 58967.28 )
  L36_N29_N25 ( N29 N25 ) 0.00 0.00 0.00 0.00 ( 2016.00 58967.28 )
  L37_N29_N26 ( N29 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 44225.46 )
  L38_N30_N26 ( N30 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 265352.76 )
  L39_N31_N47 ( N31 N47 ) 0.00 0.00 0.00 0.00 ( 2016.00 427512.78 )
  L40_N31_N53 ( N31 N53 ) 0.00 0.00 0.00 0.00 ( 2016.00 368545.50 )
  L41_N32_N9 ( N32 N9 ) 0.00 0.00 0.00 0.00 ( 2016.00 206385.48 )
  L42_N33_N41 ( N33 N41 ) 0.00 0.00 0.00 0.00 ( 2016.00 176901.84 )
  L43_N34_N17 ( N34 N17 ) 0.00 0.00 0.00 0.00 ( 2016.00 147418.20 )
  L44_N35_N23 ( N35 N23 ) 0.00 0.00 0.00 0.00 ( 2016.00 221127.30 )
  L45_N35_N41 ( N35 N41 ) 0.00 0.00 0.00 0.00 ( 2016.00 515963.70 )
  L46_N36_N5 ( N36 N5 ) 0.00 0.00 0.00 0.00 ( 2016.00 176901.84 )
  L47_N36_N10 ( N36 N10 ) 0.00 0.00 0.00 0.00 ( 2016.00 1297280.16 )
  L48_N36_N13 ( N36 N13 ) 0.00 0.00 0.00 0.00 ( 2016.00 324320.04 )
  L49_N36_N26 ( N36 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 560189.16 )
  L50_N37_N19 ( N37 N19 ) 0.00 0.00 0.00 0.00 ( 2016.00 294836.40 )
  L51_N39_N48 ( N39 N48 ) 0.00 0.00 0.00 0.00 ( 2016.00 221127.30 )
  L52_N41_N23 ( N41 N23 ) 0.00 0.00 0.00 0.00 ( 2016.00 855025.56 )
  L53_N42_N38 ( N42 N38 ) 0.00 0.00 0.00 0.00 ( 2016.00 383287.32 )
  L54_N42_N40 ( N42 N40 ) 0.00 0.00 0.00 0.00 ( 2016.00 530705.52 )
  L55_N43_N51 ( N43 N51 ) 0.00 0.00 0.00 0.00 ( 2016.00 117934.56 )
  L56_N44_N2 ( N44 N2 ) 0.00 0.00 0.00 0.00 ( 2016.00 147418.20 )
  L57_N46_N1 ( N46 N1 ) 0.00 0.00 0.00 0.00 ( 2016.00 73709.10 )
  L58_N46_N26 ( N46 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 221127.30 )
  L59_N47_N20 ( N47 N20 ) 0.00 0.00 0.00 0.00 ( 2016.00 663381.90 )
  L60_N47_N23 ( N47 N23 ) 0.00 0.00 0.00 0.00 ( 2016.00 692865.54 )
  L61_N47_N45 ( N47 N45 ) 0.00 0.00 0.00 0.00 ( 2016.00 280094.58 )
  L62_N47_N48 ( N47 N48 ) 0.00 0.00 0.00 0.00 ( 2016.00 250610.94 )
  L63_N49_N17 ( N49 N17 ) 0.00 0.00 0.00 0.00 ( 2016.00 73709.10 )
  L64_N49_N26 ( N49 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 132676.38 )
  L65_N50_N2 ( N50 N2 ) 0.00 0.00 0.00 0.00 ( 2016.00 103192.74 )
  L66_N50_N32 ( N50 N32 ) 0.00 0.00 0.00 0.00 ( 2016.00 486480.06 )
  L67_N52_N4 ( N52 N4 ) 0.00 0.00 0.00 0.00 ( 2016.00 221127.30 )
  L68_N52_N21 ( N52 N21 ) 0.00 0.00 0.00 0.00 ( 2016.00 280094.58 )
  L69_N52_N21 ( N52 N21 ) 0.00 0.00 0.00 0.00 ( 2016.00 280094.58 )
  L70_N52_N22 ( N52 N22 ) 0.00 0.00 0.00 0.00 ( 2016.00 235869.12 )
  L71_N52_N26 ( N52 N26 ) 0.00 0.00 0.00 0.00 ( 2016.00 398029.14 )
  L72_N52_N30 ( N52 N30 ) 0.00 0.00 0.00 0.00 ( 2016.00 147418.20 )
  L73_N52_N50 ( N52 N50 ) 0.00 0.00 0.00 0.00 ( 2016.00 574930.98 )
  L74_N54_N10 ( N54 N10 ) 0.00 0.00 0.00 0.00 ( 2016.00 427512.78 )
  L75_N54_N41 ( N54 N41 ) 0.00 0.00 0.00 0.00 ( 2016.00 589672.80 )
  L76_N27_N54 ( N27 N54 ) 0.00 0.00 0.00 0.00 ( 2016.00 324320.04 )
  L77_N33_N8 ( N33 N8 ) 0.00 0.00 0.00 0.00 ( 2016.00 383287.32 )
  L78_N38_N40 ( N38 N40 ) 0.00 0.00 0.00 0.00 ( 2016.00 368545.50 )
  L79_N40_N32 ( N40 N32 ) 0.00 0.00 0.00 0.00 ( 2016.00 530705.52 )
  L80_N22_N14 ( N22 N14 ) 0.00 0.00 0.00 0.00 ( 2016.00 324320.04 )
  L81_N34_N21 ( N34 N21 ) 0.00 0.00 0.00 0.00 ( 2016.00 250610.94 )
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  D2_N26_N23 ( N26 N23 ) 1 484.00 UNLIMITED
  D11_N52_N26 ( N52 N26 ) 1 108.00 UNLIMITED
  D105_N54_N10 ( N54 N10 ) 1 26.00 UNLIMITED
  D1042_N6_N36 ( N6 N36 ) 1 1.00 UNLIMITED
  D1041_N4_N10 ( N4 N10 ) 1 1.00 UNLIMITED
  D1040_N2_N27 ( N2 N27 ) 1 1.00 UNLIMITED
  D1039_N36_N35 ( N36 N35 ) 1 1.00 UNLIMITED
  D1038_N35_N36 ( N35 N36 ) 1 1.00 UNLIMITED
  D1037_N35_N25 ( N35 N25 ) 1 1.00 UNLIMITED
  D1036_N33_N8 ( N33 N8 ) 1 1.00 UNLIMITED
  D1035_N25_N35 ( N25 N35 ) 1 1.00 UNLIMITED
  D1034_N10_N3 ( N10 N3 ) 1 1.00 UNLIMITED
  D1033_N8_N33 ( N8 N33 ) 1 1.00 UNLIMITED
  D104_N47_N23 ( N47 N23 ) 1 26.00 UNLIMITED
  D1032_N3_N10 ( N3 N10 ) 1 1.00 UNLIMITED
  D1031_N50_N45 ( N50 N45 ) 1 1.00 UNLIMITED
  D1030_N48_N23 ( N48 N23 ) 1 1.00 UNLIMITED
  D1029_N45_N50 ( N45 N50 ) 1 1.00 UNLIMITED
  D1028_N23_N48 ( N23 N48 ) 1 1.00 UNLIMITED
  D1027_N52_N37 ( N52 N37 ) 1 1.00 UNLIMITED
  D1026_N51_N45 ( N51 N45 ) 1 1.00 UNLIMITED
  D1025_N45_N51 ( N45 N51 ) 1 1.00 UNLIMITED
  D1024_N41_N25 ( N41 N25 ) 1 1.00 UNLIMITED
  D1023_N37_N52 ( N37 N52 ) 1 1.00 UNLIMITED
  D103_N40_N32 ( N40 N32 ) 1 26.00 UNLIMITED
  D1022_N36_N22 ( N36 N22 ) 1 1.00 UNLIMITED
  D1021_N35_N14 ( N35 N14 ) 1 1.00 UNLIMITED
  D1020_N25_N41 ( N25 N41 ) 1 1.00 UNLIMITED
  D1019_N22_N36 ( N22 N36 ) 1 1.00 UNLIMITED
  D1018_N14_N35 ( N14 N35 ) 1 1.00 UNLIMITED
  D1017_N13_N11 ( N13 N11 ) 1 1.00 UNLIMITED
  D1016_N11_N13 ( N11 N13 ) 1 1.00 UNLIMITED
  D1015_N52_N13 ( N52 N13 ) 1 1.00 UNLIMITED
  D1014_N50_N35 ( N50 N35 ) 1 1.00 UNLIMITED
  D1013_N47_N16 ( N47 N16 ) 1 1.00 UNLIMITED
  D102_N40_N6 ( N40 N6 ) 1 26.00 UNLIMITED
  D1012_N47_N13 ( N47 N13 ) 1 1.00 UNLIMITED
  D1011_N45_N43 ( N45 N43 ) 1 1.00 UNLIMITED
  D1010_N43_N45 ( N43 N45 ) 1 1.00 UNLIMITED
  D1009_N41_N4 ( N41 N4 ) 1 1.00 UNLIMITED
  D1008_N38_N28 ( N38 N28 ) 1 1.00 UNLIMITED
  D1007_N36_N4 ( N36 N4 ) 1 1.00 UNLIMITED
  D1006_N35_N50 ( N35 N50 ) 1 1.00 UNLIMITED
  D1005_N35_N12 ( N35 N12 ) 1 1.00 UNLIMITED
  D1004_N28_N38 ( N28 N38 ) 1 1.00 UNLIMITED
  D1003_N22_N21 ( N22 N21 ) 1 1.00 UNLIMITED
  D101_N32_N40 ( N32 N40 ) 1 26.00 UNLIMITED
  D1002_N21_N22 ( N21 N22 ) 1 1.00 UNLIMITED
  D1001_N16_N47 ( N16 N47 ) 1 1.00 UNLIMITED
  D1000_N13_N52 ( N13 N52 ) 1 1.00 UNLIMITED
  D999_N13_N47 ( N13 N47 ) 1 1.00 UNLIMITED
  D998_N12_N35 ( N12 N35 ) 1 1.00 UNLIMITED
  D997_N4_N41 ( N4 N41 ) 1 1.00 UNLIMITED
  D996_N4_N36 ( N4 N36 ) 1 1.00 UNLIMITED
  D995_N28_N25 ( N28 N25 ) 1 1.00 UNLIMITED
  D994_N25_N28 ( N25 N28 ) 1 1.00 UNLIMITED
  D993_N16_N2 ( N16 N2 ) 1 1.00 UNLIMITED
  D100_N23_N47 ( N23 N47 ) 1 26.00 UNLIMITED
  D992_N8_N6 ( N8 N6 ) 1 1.00 UNLIMITED
  D991_N8_N3 ( N8 N3 ) 1 1.00 UNLIMITED
  D990_N6_N8 ( N6 N8 ) 1 1.00 UNLIMITED
  D989_N3_N8 ( N3 N8 ) 1 1.00 UNLIMITED
  D988_N2_N16 ( N2 N16 ) 1 1.00 UNLIMITED
  D987_N54_N50 ( N54 N50 ) 1 1.00 UNLIMITED
  D986_N50_N54 ( N50 N54 ) 1 1.00 UNLIMITED
  D985_N19_N11 ( N19 N11 ) 1 1.00 UNLIMITED
  D984_N11_N19 ( N11 N19 ) 1 1.00 UNLIMITED
  D983_N47_N38 ( N47 N38 ) 1 1.00 UNLIMITED
  D99_N20_N23 ( N20 N23 ) 1 26.00 UNLIMITED
  D982_N47_N37 ( N47 N37 ) 1 1.00 UNLIMITED
  D981_N47_N32 ( N47 N32 ) 1 1.00 UNLIMITED
  D980_N38_N47 ( N38 N47 ) 1 1.00 UNLIMITED
  D979_N37_N47 ( N37 N47 ) 1 1.00 UNLIMITED
  D978_N37_N8 ( N37 N8 ) 1 1.00 UNLIMITED
  D977_N35_N10 ( N35 N10 ) 1 1.00 UNLIMITED
  D976_N32_N47 ( N32 N47 ) 1 1.00 UNLIMITED
  D975_N10_N35 ( N10 N35 ) 1 1.00 UNLIMITED
  D974_N8_N37 ( N8 N37 ) 1 1.00 UNLIMITED
  D973_N54_N19 ( N54 N19 ) 1 1.00 UNLIMITED
  D98_N10_N54 ( N10 N54 ) 1 26.00 UNLIMITED
  D972_N50_N3 ( N50 N3 ) 1 1.00 UNLIMITED
  D971_N41_N6 ( N41 N6 ) 1 1.00 UNLIMITED
  D970_N32_N27 ( N32 N27 ) 1 1.00 UNLIMITED
  D969_N28_N14 ( N28 N14 ) 1 1.00 UNLIMITED
  D968_N28_N3 ( N28 N3 ) 1 1.00 UNLIMITED
  D967_N27_N32 ( N27 N32 ) 1 1.00 UNLIMITED
  D966_N19_N54 ( N19 N54 ) 1 1.00 UNLIMITED
  D965_N14_N28 ( N14 N28 ) 1 1.00 UNLIMITED
  D964_N6_N41 ( N6 N41 ) 1 1.00 UNLIMITED
  D963_N3_N50 ( N3 N50 ) 1 1.00 UNLIMITED
  D97_N6_N40 ( N6 N40 ) 1 26.00 UNLIMITED
  D962_N3_N28 ( N3 N28 ) 1 1.00 UNLIMITED
  D961_N47_N35 ( N47 N35 ) 1 1.00 UNLIMITED
  D960_N40_N10 ( N40 N10 ) 1 1.00 UNLIMITED
  D959_N35_N47 ( N35 N47 ) 1 1.00 UNLIMITED
  D958_N20_N6 ( N20 N6 ) 1 1.00 UNLIMITED
  D957_N10_N40 ( N10 N40 ) 1 1.00 UNLIMITED
  D956_N6_N20 ( N6 N20 ) 1 1.00 UNLIMITED
  D955_N47_N2 ( N47 N2 ) 1 1.00 UNLIMITED
  D954_N45_N34 ( N45 N34 ) 1 1.00 UNLIMITED
  D953_N45_N8 ( N45 N8 ) 1 1.00 UNLIMITED
  D114_N26_N10 ( N26 N10 ) 1 25.00 UNLIMITED
  D952_N44_N30 ( N44 N30 ) 1 1.00 UNLIMITED
  D951_N34_N45 ( N34 N45 ) 1 1.00 UNLIMITED
  D950_N30_N44 ( N30 N44 ) 1 1.00 UNLIMITED
  D949_N8_N45 ( N8 N45 ) 1 1.00 UNLIMITED
  D948_N2_N47 ( N2 N47 ) 1 1.00 UNLIMITED
  D947_N50_N11 ( N50 N11 ) 1 1.00 UNLIMITED
  D946_N42_N4 ( N42 N4 ) 1 1.00 UNLIMITED
  D945_N41_N38 ( N41 N38 ) 1 1.00 UNLIMITED
  D944_N38_N41 ( N38 N41 ) 1 1.00 UNLIMITED
  D943_N27_N21 ( N27 N21 ) 1 1.00 UNLIMITED
  D10_N26_N52 ( N26 N52 ) 1 108.00 UNLIMITED
  D113_N10_N26 ( N10 N26 ) 1 25.00 UNLIMITED
  D942_N21_N27 ( N21 N27 ) 1 1.00 UNLIMITED
  D941_N21_N12 ( N21 N12 ) 1 1.00 UNLIMITED
  D940_N12_N21 ( N12 N21 ) 1 1.00 UNLIMITED
  D939_N11_N50 ( N11 N50 ) 1 1.00 UNLIMITED
  D938_N4_N42 ( N4 N42 ) 1 1.00 UNLIMITED
  D937_N50_N38 ( N50 N38 ) 1 1.00 UNLIMITED
  D936_N38_N50 ( N38 N50 ) 1 1.00 UNLIMITED
  D935_N37_N35 ( N37 N35 ) 1 1.00 UNLIMITED
  D934_N35_N37 ( N35 N37 ) 1 1.00 UNLIMITED
  D933_N14_N6 ( N14 N6 ) 1 1.00 UNLIMITED
  D112_N40_N23 ( N40 N23 ) 1 25.00 UNLIMITED
  D932_N6_N14 ( N6 N14 ) 1 1.00 UNLIMITED
  D931_N42_N28 ( N42 N28 ) 1 1.00 UNLIMITED
  D930_N38_N12 ( N38 N12 ) 1 1.00 UNLIMITED
  D929_N28_N42 ( N28 N42 ) 1 1.00 UNLIMITED
  D928_N20_N14 ( N20 N14 ) 1 1.00 UNLIMITED
  D927_N16_N6 ( N16 N6 ) 1 1.00 UNLIMITED
  D926_N14_N20 ( N14 N20 ) 1 1.00 UNLIMITED
  D925_N12_N38 ( N12 N38 ) 1 1.00 UNLIMITED
  D924_N6_N16 ( N6 N16 ) 1 1.00 UNLIMITED
  D923_N54_N37 ( N54 N37 ) 1 1.00 UNLIMITED
  D111_N23_N40 ( N23 N40 ) 1 25.00 UNLIMITED
  D922_N54_N12 ( N54 N12 ) 1 1.00 UNLIMITED
  D921_N50_N21 ( N50 N21 ) 1 1.00 UNLIMITED
  D920_N45_N36 ( N45 N36 ) 1 1.00 UNLIMITED
  D919_N37_N54 ( N37 N54 ) 1 1.00 UNLIMITED
  D918_N36_N45 ( N36 N45 ) 1 1.00 UNLIMITED
  D917_N32_N30 ( N32 N30 ) 1 1.00 UNLIMITED
  D916_N30_N32 ( N30 N32 ) 1 1.00 UNLIMITED
  D915_N21_N50 ( N21 N50 ) 1 1.00 UNLIMITED
  D914_N12_N54 ( N12 N54 ) 1 1.00 UNLIMITED
  D913_N45_N27 ( N45 N27 ) 1 1.00 UNLIMITED
  D110_N52_N22 ( N52 N22 ) 1 25.00 UNLIMITED
  D912_N45_N21 ( N45 N21 ) 1 1.00 UNLIMITED
  D911_N27_N45 ( N27 N45 ) 1 1.00 UNLIMITED
  D910_N21_N45 ( N21 N45 ) 1 1.00 UNLIMITED
  D909_N12_N11 ( N12 N11 ) 1 1.00 UNLIMITED
  D908_N11_N12 ( N11 N12 ) 1 1.00 UNLIMITED
  D907_N51_N30 ( N51 N30 ) 1 1.00 UNLIMITED
  D906_N45_N12 ( N45 N12 ) 1 1.00 UNLIMITED
  D905_N30_N51 ( N30 N51 ) 1 1.00 UNLIMITED
  D904_N12_N45 ( N12 N45 ) 1 1.00 UNLIMITED
  D903_N43_N12 ( N43 N12 ) 1 1.00 UNLIMITED
  D109_N22_N52 ( N22 N52 ) 1 25.00 UNLIMITED
  D902_N38_N6 ( N38 N6 ) 1 1.00 UNLIMITED
  D901_N30_N16 ( N30 N16 ) 1 1.00 UNLIMITED
  D900_N22_N2 ( N22 N2 ) 1 1.00 UNLIMITED
  D899_N16_N30 ( N16 N30 ) 1 1.00 UNLIMITED
  D898_N12_N43 ( N12 N43 ) 1 1.00 UNLIMITED
  D897_N6_N38 ( N6 N38 ) 1 1.00 UNLIMITED
  D896_N2_N22 ( N2 N22 ) 1 1.00 UNLIMITED
  D895_N54_N30 ( N54 N30 ) 1 1.00 UNLIMITED
  D894_N36_N20 ( N36 N20 ) 1 1.00 UNLIMITED
  D893_N30_N54 ( N30 N54 ) 1 1.00 UNLIMITED
  D124_N41_N23 ( N41 N23 ) 1 24.00 UNLIMITED
  D892_N27_N16 ( N27 N16 ) 1 1.00 UNLIMITED
  D891_N20_N36 ( N20 N36 ) 1 1.00 UNLIMITED
  D890_N20_N4 ( N20 N4 ) 1 1.00 UNLIMITED
  D889_N16_N27 ( N16 N27 ) 1 1.00 UNLIMITED
  D888_N4_N20 ( N4 N20 ) 1 1.00 UNLIMITED
  D887_N12_N3 ( N12 N3 ) 1 1.00 UNLIMITED
  D886_N3_N12 ( N3 N12 ) 1 1.00 UNLIMITED
  D885_N35_N30 ( N35 N30 ) 1 1.00 UNLIMITED
  D884_N30_N35 ( N30 N35 ) 1 1.00 UNLIMITED
  D883_N47_N6 ( N47 N6 ) 1 1.00 UNLIMITED
  D123_N41_N10 ( N41 N10 ) 1 24.00 UNLIMITED
  D882_N43_N3 ( N43 N3 ) 1 1.00 UNLIMITED
  D881_N35_N11 ( N35 N11 ) 1 1.00 UNLIMITED
  D880_N11_N35 ( N11 N35 ) 1 1.00 UNLIMITED
  D879_N6_N47 ( N6 N47 ) 1 1.00 UNLIMITED
  D878_N3_N43 ( N3 N43 ) 1 1.00 UNLIMITED
  D877_N47_N4 ( N47 N4 ) 1 1.00 UNLIMITED
  D876_N44_N40 ( N44 N40 ) 1 1.00 UNLIMITED
  D875_N40_N44 ( N40 N44 ) 1 1.00 UNLIMITED
  D874_N4_N47 ( N4 N47 ) 1 1.00 UNLIMITED
  D873_N30_N10 ( N30 N10 ) 1 1.00 UNLIMITED
  D122_N40_N38 ( N40 N38 ) 1 24.00 UNLIMITED
  D872_N10_N30 ( N10 N30 ) 1 1.00 UNLIMITED
  D871_N38_N30 ( N38 N30 ) 1 1.00 UNLIMITED
  D870_N37_N13 ( N37 N13 ) 1 1.00 UNLIMITED
  D869_N30_N38 ( N30 N38 ) 1 1.00 UNLIMITED
  D868_N13_N37 ( N13 N37 ) 1 1.00 UNLIMITED
  D867_N51_N3 ( N51 N3 ) 1 1.00 UNLIMITED
  D866_N47_N11 ( N47 N11 ) 1 1.00 UNLIMITED
  D865_N40_N36 ( N40 N36 ) 1 1.00 UNLIMITED
  D864_N36_N40 ( N36 N40 ) 1 1.00 UNLIMITED
  D863_N30_N11 ( N30 N11 ) 1 1.00 UNLIMITED
  D121_N40_N16 ( N40 N16 ) 1 24.00 UNLIMITED
  D862_N27_N22 ( N27 N22 ) 1 1.00 UNLIMITED
  D861_N22_N27 ( N22 N27 ) 1 1.00 UNLIMITED
  D860_N11_N47 ( N11 N47 ) 1 1.00 UNLIMITED
  D859_N11_N30 ( N11 N30 ) 1 1.00 UNLIMITED
  D858_N3_N51 ( N3 N51 ) 1 1.00 UNLIMITED
  D857_N54_N47 ( N54 N47 ) 1 1.00 UNLIMITED
  D856_N50_N36 ( N50 N36 ) 1 1.00 UNLIMITED
  D855_N47_N54 ( N47 N54 ) 1 1.00 UNLIMITED
  D854_N36_N50 ( N36 N50 ) 1 1.00 UNLIMITED
  D853_N47_N34 ( N47 N34 ) 1 1.00 UNLIMITED
  D120_N38_N40 ( N38 N40 ) 1 24.00 UNLIMITED
  D852_N47_N22 ( N47 N22 ) 1 1.00 UNLIMITED
  D851_N47_N14 ( N47 N14 ) 1 1.00 UNLIMITED
